Date,open,high,low,close,adjclose,volume,ingested_at_utc
2023-07-13,205000.0,205000.0,203000.0,203500.0,178539.515625,540814,2026-02-21 06:47:26.527494+00:00
2023-07-14,204500.0,209000.0,204500.0,208500.0,182926.21875,655619,2026-02-21 06:47:26.527494+00:00
2023-07-17,207000.0,208500.0,203500.0,203500.0,178539.515625,517107,2026-02-21 06:47:26.527494+00:00
2023-07-18,204000.0,205000.0,201000.0,201500.0,176784.8125,501091,2026-02-21 06:47:26.527494+00:00
2023-07-19,201500.0,203500.0,200000.0,202000.0,177223.484375,491509,2026-02-21 06:47:26.527494+00:00
2023-07-20,202000.0,204000.0,200000.0,200500.0,175907.484375,531811,2026-02-21 06:47:26.527494+00:00
2023-07-21,199700.0,201000.0,198200.0,200000.0,175468.8125,508793,2026-02-21 06:47:26.527494+00:00
2023-07-24,199100.0,200500.0,197600.0,199200.0,174766.9375,614300,2026-02-21 06:47:26.527494+00:00
2023-07-25,199900.0,202500.0,199200.0,200500.0,175907.484375,492019,2026-02-21 06:47:26.527494+00:00
2023-07-26,201000.0,202000.0,195000.0,198700.0,174328.265625,1347123,2026-02-21 06:47:26.527494+00:00
2023-07-27,202500.0,203000.0,194000.0,197800.0,173538.65625,1244827,2026-02-21 06:47:26.527494+00:00
2023-07-28,196500.0,201500.0,196500.0,196800.0,172661.296875,782058,2026-02-21 06:47:26.527494+00:00
2023-07-31,198000.0,198200.0,195100.0,196000.0,171959.421875,678535,2026-02-21 06:47:26.527494+00:00
2023-08-01,195200.0,199600.0,194600.0,199400.0,174942.40625,698965,2026-02-21 06:47:26.527494+00:00
2023-08-02,197800.0,198800.0,192400.0,192500.0,168888.71875,917045,2026-02-21 06:47:26.527494+00:00
2023-08-03,192500.0,194300.0,190800.0,191700.0,168186.84375,531818,2026-02-21 06:47:26.527494+00:00
2023-08-04,191600.0,193400.0,190500.0,192200.0,168625.53125,378998,2026-02-21 06:47:26.527494+00:00
2023-08-07,191000.0,191100.0,187300.0,188000.0,164940.671875,842043,2026-02-21 06:47:26.527494+00:00
2023-08-08,188000.0,190500.0,187700.0,188400.0,165291.625,557129,2026-02-21 06:47:26.527494+00:00
2023-08-09,188400.0,189800.0,187500.0,189400.0,166168.96875,366474,2026-02-21 06:47:26.527494+00:00
2023-08-10,189000.0,190300.0,188100.0,188400.0,165291.625,489856,2026-02-21 06:47:26.527494+00:00
2023-08-11,188900.0,193200.0,188400.0,190500.0,167134.03125,529916,2026-02-21 06:47:26.527494+00:00
2023-08-14,190000.0,190500.0,188300.0,188800.0,165642.546875,297138,2026-02-21 06:47:26.527494+00:00
2023-08-16,186900.0,188100.0,185300.0,185800.0,163010.53125,563291,2026-02-21 06:47:26.527494+00:00
2023-08-17,184900.0,185500.0,182600.0,184800.0,162133.1875,458036,2026-02-21 06:47:26.527494+00:00
2023-08-18,182600.0,187500.0,182600.0,186100.0,163273.71875,420787,2026-02-21 06:47:26.527494+00:00
2023-08-21,187000.0,187200.0,185300.0,186100.0,163273.71875,279766,2026-02-21 06:47:26.527494+00:00
2023-08-22,186200.0,187900.0,186200.0,187900.0,164852.9375,297596,2026-02-21 06:47:26.527494+00:00
2023-08-23,186500.0,188700.0,186000.0,187500.0,164502.0,252159,2026-02-21 06:47:26.527494+00:00
2023-08-24,188300.0,189300.0,186000.0,186400.0,163536.9375,320108,2026-02-21 06:47:26.527494+00:00
2023-08-25,184200.0,187000.0,184200.0,186200.0,163361.46875,368503,2026-02-21 06:47:26.527494+00:00
2023-08-28,186200.0,186900.0,184700.0,185400.0,162659.578125,300125,2026-02-21 06:47:26.527494+00:00
2023-08-29,185500.0,188200.0,185400.0,186700.0,163800.125,321448,2026-02-21 06:47:26.527494+00:00
2023-08-30,188600.0,189300.0,187800.0,187800.0,164765.21875,331121,2026-02-21 06:47:26.527494+00:00
2023-08-31,187800.0,189100.0,186200.0,189100.0,165905.75,590270,2026-02-21 06:47:26.527494+00:00
2023-09-01,188000.0,188900.0,186700.0,187400.0,164414.265625,281460,2026-02-21 06:47:26.527494+00:00
2023-09-04,186400.0,187400.0,185600.0,187300.0,164326.5,307475,2026-02-21 06:47:26.527494+00:00
2023-09-05,186500.0,186900.0,185600.0,186600.0,163712.390625,290618,2026-02-21 06:47:26.527494+00:00
2023-09-06,186000.0,188300.0,186000.0,186700.0,163800.125,259552,2026-02-21 06:47:26.527494+00:00
2023-09-07,185500.0,187200.0,185400.0,187200.0,164238.8125,299030,2026-02-21 06:47:26.527494+00:00
2023-09-08,187500.0,187500.0,185200.0,185700.0,162922.828125,192047,2026-02-21 06:47:26.527494+00:00
2023-09-11,185700.0,186300.0,184400.0,185500.0,162747.328125,195283,2026-02-21 06:47:26.527494+00:00
2023-09-12,186500.0,188400.0,185600.0,186200.0,163361.46875,273908,2026-02-21 06:47:26.527494+00:00
2023-09-13,187300.0,190700.0,187200.0,189800.0,166519.890625,579550,2026-02-21 06:47:26.527494+00:00
2023-09-14,191200.0,191200.0,188600.0,190700.0,167309.515625,627998,2026-02-21 06:47:26.527494+00:00
2023-09-15,190700.0,192700.0,189100.0,192200.0,168625.53125,526604,2026-02-21 06:47:26.527494+00:00
2023-09-18,191200.0,192200.0,190200.0,191000.0,167572.71875,289943,2026-02-21 06:47:26.527494+00:00
2023-09-19,191500.0,193200.0,190000.0,190000.0,166695.359375,289352,2026-02-21 06:47:26.527494+00:00
2023-09-20,190600.0,196000.0,190000.0,194900.0,170994.34375,636780,2026-02-21 06:47:26.527494+00:00
2023-09-21,194400.0,194500.0,191600.0,191900.0,168362.3125,327599,2026-02-21 06:47:26.527494+00:00
2023-09-22,189600.0,192400.0,189200.0,191500.0,168011.375,326229,2026-02-21 06:47:26.527494+00:00
2023-09-25,191700.0,193500.0,189600.0,192900.0,169239.671875,346374,2026-02-21 06:47:26.527494+00:00
2023-09-26,191600.0,192900.0,189900.0,190700.0,168620.71875,302642,2026-02-21 06:47:26.527494+00:00
2023-09-27,189200.0,192400.0,189000.0,191100.0,168974.40625,367983,2026-02-21 06:47:26.527494+00:00
2023-10-04,188000.0,193200.0,187100.0,190800.0,168709.125,641075,2026-02-21 06:47:26.527494+00:00
2023-10-05,190900.0,192200.0,189500.0,190500.0,168443.859375,396264,2026-02-21 06:47:26.527494+00:00
2023-10-06,191000.0,192600.0,189600.0,192200.0,169947.046875,345787,2026-02-21 06:47:26.527494+00:00
2023-10-10,192700.0,192800.0,187700.0,188400.0,166587.015625,575373,2026-02-21 06:47:26.527494+00:00
2023-10-11,189000.0,191400.0,189000.0,189400.0,167471.234375,490998,2026-02-21 06:47:26.527494+00:00
2023-10-12,189600.0,189800.0,187700.0,188000.0,166233.3125,451893,2026-02-21 06:47:26.527494+00:00
2023-10-13,187500.0,188400.0,187100.0,187100.0,165437.515625,254250,2026-02-21 06:47:26.527494+00:00
2023-10-16,186900.0,188300.0,186500.0,186800.0,165172.25,291429,2026-02-21 06:47:26.527494+00:00
2023-10-17,188300.0,189300.0,187100.0,188500.0,166675.4375,423633,2026-02-21 06:47:26.527494+00:00
2023-10-18,190400.0,193000.0,189500.0,191800.0,169593.359375,532948,2026-02-21 06:47:26.527494+00:00
2023-10-19,189900.0,190800.0,188800.0,188900.0,167029.078125,408555,2026-02-21 06:47:26.527494+00:00
2023-10-20,187800.0,188600.0,183500.0,183500.0,162254.3125,602367,2026-02-21 06:47:26.527494+00:00
2023-10-23,184200.0,186100.0,183800.0,185400.0,163934.328125,286602,2026-02-21 06:47:26.527494+00:00
2023-10-24,186900.0,187000.0,181400.0,182800.0,161635.390625,418638,2026-02-21 06:47:26.527494+00:00
2023-10-25,182700.0,183700.0,182000.0,182000.0,160927.984375,374888,2026-02-21 06:47:26.527494+00:00
2023-10-26,180300.0,182500.0,178500.0,179500.0,158717.453125,651245,2026-02-21 06:47:26.527494+00:00
2023-10-27,181200.0,182900.0,174600.0,175600.0,155269.0,787539,2026-02-21 06:47:26.527494+00:00
2023-10-30,175000.0,176300.0,171400.0,172500.0,152527.90625,726773,2026-02-21 06:47:26.527494+00:00
2023-10-31,174300.0,175900.0,169300.0,169700.0,150052.09375,697296,2026-02-21 06:47:26.527494+00:00
2023-11-01,170800.0,171500.0,169400.0,170300.0,150582.609375,450423,2026-02-21 06:47:26.527494+00:00
2023-11-02,172000.0,175100.0,171500.0,172000.0,152085.78125,661435,2026-02-21 06:47:26.527494+00:00
2023-11-03,175000.0,175400.0,172700.0,173400.0,153323.703125,431491,2026-02-21 06:47:26.527494+00:00
2023-11-06,175400.0,177900.0,174900.0,177900.0,157302.703125,661383,2026-02-21 06:47:26.527494+00:00
2023-11-07,177500.0,177500.0,174200.0,176100.0,155711.109375,532443,2026-02-21 06:47:26.527494+00:00
2023-11-08,177900.0,179000.0,174500.0,174800.0,154561.609375,395162,2026-02-21 06:47:26.527494+00:00
2023-11-09,174700.0,175700.0,174200.0,174700.0,154473.203125,384071,2026-02-21 06:47:26.527494+00:00
2023-11-10,173800.0,175300.0,173500.0,173700.0,153589.0,255065,2026-02-21 06:47:26.527494+00:00
2023-11-13,175000.0,175000.0,172800.0,173300.0,153235.265625,348523,2026-02-21 06:47:26.527494+00:00
2023-11-14,174900.0,175900.0,173900.0,175200.0,154915.296875,329429,2026-02-21 06:47:26.527494+00:00
2023-11-15,178700.0,182600.0,178600.0,182500.0,161370.109375,806741,2026-02-21 06:47:26.527494+00:00
2023-11-16,182500.0,186400.0,181800.0,184800.0,163403.8125,432174,2026-02-21 06:47:26.527494+00:00
2023-11-17,185900.0,185900.0,183500.0,184400.0,163050.109375,259919,2026-02-21 06:47:26.527494+00:00
2023-11-20,184400.0,184900.0,182100.0,183600.0,162342.734375,277906,2026-02-21 06:47:26.527494+00:00
2023-11-21,184700.0,184800.0,183500.0,184200.0,162873.28125,252833,2026-02-21 06:47:26.527494+00:00
2023-11-22,182300.0,183400.0,181200.0,183000.0,161812.21875,219027,2026-02-21 06:47:26.527494+00:00
2023-11-23,183600.0,185000.0,182400.0,184800.0,163403.8125,240354,2026-02-21 06:47:26.527494+00:00
2023-11-24,184600.0,185600.0,183900.0,184000.0,162696.453125,161656,2026-02-21 06:47:26.527494+00:00
2023-11-27,184000.0,185700.0,184000.0,184900.0,163492.234375,188306,2026-02-21 06:47:26.527494+00:00
2023-11-28,185900.0,185900.0,183600.0,185700.0,164199.640625,269820,2026-02-21 06:47:26.527494+00:00
2023-11-29,185700.0,186500.0,184700.0,184800.0,163403.8125,298485,2026-02-21 06:47:26.527494+00:00
2023-11-30,184200.0,184900.0,182100.0,184300.0,162961.703125,574490,2026-02-21 06:47:26.527494+00:00
2023-12-01,183300.0,183800.0,181700.0,182800.0,161635.390625,304309,2026-02-21 06:47:26.527494+00:00
2023-12-04,183900.0,184100.0,181600.0,181600.0,160574.328125,378913,2026-02-21 06:47:26.527494+00:00
2023-12-05,181600.0,182000.0,180700.0,181400.0,160397.484375,275980,2026-02-21 06:47:26.527494+00:00
2023-12-06,181100.0,183400.0,181100.0,182900.0,161723.78125,280528,2026-02-21 06:47:26.527494+00:00
2023-12-07,181400.0,183300.0,181400.0,182600.0,161458.53125,296154,2026-02-21 06:47:26.527494+00:00
2023-12-08,183600.0,185700.0,183400.0,185100.0,163669.078125,327749,2026-02-21 06:47:26.527494+00:00
2023-12-11,185400.0,185400.0,184000.0,185400.0,163934.328125,218073,2026-02-21 06:47:26.527494+00:00
2023-12-12,185500.0,186400.0,185000.0,185600.0,164111.1875,332590,2026-02-21 06:47:26.527494+00:00
2023-12-13,185300.0,186200.0,184400.0,185000.0,163580.65625,287425,2026-02-21 06:47:26.527494+00:00
2023-12-14,187000.0,187100.0,184200.0,184800.0,163403.8125,760383,2026-02-21 06:47:26.527494+00:00
2023-12-15,185800.0,192800.0,185200.0,192800.0,170477.578125,1228522,2026-02-21 06:47:26.527494+00:00
2023-12-18,192800.0,193000.0,190000.0,192000.0,169770.21875,482331,2026-02-21 06:47:26.527494+00:00
2023-12-19,191900.0,192900.0,190800.0,192200.0,169947.046875,272670,2026-02-21 06:47:26.527494+00:00
2023-12-20,192700.0,199700.0,192600.0,199100.0,176048.140625,961888,2026-02-21 06:47:26.527494+00:00
2023-12-21,197500.0,202000.0,197100.0,198700.0,175694.46875,545031,2026-02-21 06:47:26.527494+00:00
2023-12-22,200000.0,200500.0,198500.0,199000.0,175959.734375,347866,2026-02-21 06:47:26.527494+00:00
2023-12-26,200500.0,200500.0,197700.0,198800.0,175782.890625,409928,2026-02-21 06:47:26.527494+00:00
2023-12-27,198700.0,199300.0,197200.0,198500.0,175517.625,331186,2026-02-21 06:47:26.527494+00:00
2023-12-28,198800.0,203500.0,198400.0,203500.0,179938.71875,766503,2026-02-21 06:47:26.527494+00:00
2024-01-02,202000.0,202500.0,199800.0,200500.0,177286.0625,373050,2026-02-21 06:47:26.527494+00:00
2024-01-03,199100.0,199500.0,193800.0,193800.0,171361.78125,548675,2026-02-21 06:47:26.527494+00:00
2024-01-04,192000.0,192800.0,189100.0,190000.0,168001.75,505979,2026-02-21 06:47:26.527494+00:00
2024-01-05,190100.0,190500.0,187200.0,187300.0,165614.328125,440219,2026-02-21 06:47:26.527494+00:00
2024-01-08,187600.0,188900.0,185500.0,185700.0,164199.640625,323498,2026-02-21 06:47:26.527494+00:00
2024-01-09,187800.0,187800.0,185500.0,185600.0,164111.1875,349068,2026-02-21 06:47:26.527494+00:00
2024-01-10,185600.0,187300.0,185200.0,186700.0,165083.828125,330767,2026-02-21 06:47:26.527494+00:00
2024-01-11,187200.0,189000.0,187000.0,187000.0,165349.09375,538799,2026-02-21 06:47:26.527494+00:00
2024-01-12,186600.0,187400.0,185800.0,186000.0,164464.875,240690,2026-02-21 06:47:26.527494+00:00
2024-01-15,186000.0,187200.0,185800.0,187500.0,165791.203125,35456,2026-02-21 06:47:26.527494+00:00
2024-01-16,186600.0,188100.0,185700.0,186200.0,164641.71875,225780,2026-02-21 06:47:26.527494+00:00
2024-01-17,186300.0,186400.0,181000.0,181800.0,160751.15625,481127,2026-02-21 06:47:26.527494+00:00
2024-01-18,180000.0,182500.0,179900.0,180200.0,159336.390625,433597,2026-02-21 06:47:26.527494+00:00
2024-01-19,183000.0,183000.0,180100.0,181700.0,160662.71875,288166,2026-02-21 06:47:26.527494+00:00
2024-01-22,182300.0,182400.0,179800.0,180100.0,159247.984375,391914,2026-02-21 06:47:26.527494+00:00
2024-01-23,181200.0,184800.0,180900.0,184800.0,163403.8125,376671,2026-02-21 06:47:26.527494+00:00
2024-01-24,185300.0,185400.0,182100.0,185000.0,163580.65625,345726,2026-02-21 06:47:26.527494+00:00
2024-01-25,184400.0,190500.0,183500.0,188700.0,166852.25,778658,2026-02-21 06:47:26.527494+00:00
2024-01-26,189300.0,189600.0,186500.0,187300.0,165614.328125,468376,2026-02-21 06:47:26.527494+00:00
2024-01-29,187300.0,197300.0,186600.0,195600.0,172953.375,1199045,2026-02-21 06:47:26.527494+00:00
2024-01-30,196000.0,196600.0,189300.0,190000.0,168001.75,955999,2026-02-21 06:47:26.527494+00:00
2024-01-31,189300.0,195400.0,188500.0,194600.0,172069.140625,1053355,2026-02-21 06:47:26.527494+00:00
2024-02-01,193900.0,209000.0,193500.0,208000.0,183917.71875,2855056,2026-02-21 06:47:26.527494+00:00
2024-02-02,221500.0,228000.0,214000.0,227000.0,200717.875,5844398,2026-02-21 06:47:26.527494+00:00
2024-02-05,233500.0,239500.0,226000.0,238000.0,210444.3125,5742710,2026-02-21 06:47:26.527494+00:00
2024-02-06,234000.0,240000.0,230500.0,235500.0,208233.75,3293825,2026-02-21 06:47:26.527494+00:00
2024-02-07,239000.0,246500.0,238000.0,245000.0,216633.84375,2711612,2026-02-21 06:47:26.527494+00:00
2024-02-08,243000.0,250500.0,241500.0,250000.0,221054.9375,3017429,2026-02-21 06:47:26.527494+00:00
2024-02-13,251000.0,261000.0,247500.0,249000.0,220170.703125,2690468,2026-02-21 06:47:26.527494+00:00
2024-02-14,245000.0,251000.0,244500.0,245500.0,217075.953125,1702299,2026-02-21 06:47:26.527494+00:00
2024-02-15,250000.0,250500.0,237000.0,238500.0,210886.40625,2103428,2026-02-21 06:47:26.527494+00:00
2024-02-16,241500.0,253000.0,235500.0,252500.0,223265.484375,2261790,2026-02-21 06:47:26.527494+00:00
2024-02-19,253500.0,257000.0,248500.0,252500.0,223265.484375,1801441,2026-02-21 06:47:26.527494+00:00
2024-02-20,250000.0,253000.0,238500.0,242000.0,213981.171875,1944653,2026-02-21 06:47:26.527494+00:00
2024-02-21,242000.0,246000.0,237500.0,239500.0,211770.609375,1149137,2026-02-21 06:47:26.527494+00:00
2024-02-22,239000.0,245500.0,237500.0,243500.0,215307.515625,1475580,2026-02-21 06:47:26.527494+00:00
2024-02-23,244000.0,249500.0,242000.0,244000.0,215749.609375,1660625,2026-02-21 06:47:26.527494+00:00
2024-02-26,237500.0,241000.0,231500.0,239000.0,211328.546875,1751340,2026-02-21 06:47:26.527494+00:00
2024-02-27,239000.0,244500.0,237500.0,238500.0,210886.40625,1265434,2026-02-21 06:47:26.527494+00:00
2024-02-28,234000.0,250000.0,231500.0,248000.0,227291.734375,1911431,2026-02-21 06:47:26.527494+00:00
2024-02-29,246500.0,253500.0,243500.0,250500.0,229583.0,2056620,2026-02-21 06:47:26.527494+00:00
2024-03-04,255500.0,260000.0,253000.0,255500.0,234165.484375,1854280,2026-02-21 06:47:26.527494+00:00
2024-03-05,251500.0,254500.0,247500.0,249000.0,228208.25,1436614,2026-02-21 06:47:26.527494+00:00
2024-03-06,247000.0,254000.0,246000.0,251000.0,230041.25,1103072,2026-02-21 06:47:26.527494+00:00
2024-03-07,252500.0,258000.0,247500.0,250000.0,229124.75,988457,2026-02-21 06:47:26.527494+00:00
2024-03-08,251500.0,255000.0,249500.0,253000.0,231874.234375,1210240,2026-02-21 06:47:26.527494+00:00
2024-03-11,251000.0,252500.0,242000.0,243500.0,223167.5,1178615,2026-02-21 06:47:26.527494+00:00
2024-03-12,244000.0,247000.0,240000.0,241500.0,221334.5,1096802,2026-02-21 06:47:26.527494+00:00
2024-03-13,243500.0,250000.0,241000.0,248500.0,227750.015625,1413782,2026-02-21 06:47:26.527494+00:00
2024-03-14,248000.0,255000.0,246000.0,251500.0,230499.484375,1574794,2026-02-21 06:47:26.527494+00:00
2024-03-15,250000.0,254500.0,243500.0,243500.0,223167.5,1175933,2026-02-21 06:47:26.527494+00:00
2024-03-18,244000.0,247500.0,241000.0,242500.0,222251.015625,723835,2026-02-21 06:47:26.527494+00:00
2024-03-19,241000.0,244000.0,236000.0,237500.0,217668.515625,944727,2026-02-21 06:47:26.527494+00:00
2024-03-20,240000.0,246000.0,237500.0,241000.0,220876.25,1230314,2026-02-21 06:47:26.527494+00:00
2024-03-21,247000.0,254000.0,246000.0,252000.0,230957.75,1578378,2026-02-21 06:47:26.527494+00:00
2024-03-22,252500.0,254000.0,241000.0,243500.0,223167.5,1091572,2026-02-21 06:47:26.527494+00:00
2024-03-25,244000.0,245500.0,239500.0,239500.0,219501.515625,784822,2026-02-21 06:47:26.527494+00:00
2024-03-26,239000.0,244000.0,238500.0,240500.0,220418.0,802094,2026-02-21 06:47:26.527494+00:00
2024-03-27,241000.0,247500.0,240500.0,244000.0,223625.75,818180,2026-02-21 06:47:26.527494+00:00
2024-03-28,246000.0,246000.0,236000.0,237000.0,219005.375,1050347,2026-02-21 06:47:26.527494+00:00
2024-03-29,238000.0,239000.0,232000.0,233000.0,215309.109375,852346,2026-02-21 06:47:26.527494+00:00
2024-04-01,234500.0,235000.0,227000.0,227500.0,210226.6875,898781,2026-02-21 06:47:26.527494+00:00
2024-04-02,225000.0,226500.0,216500.0,220000.0,203296.140625,1802613,2026-02-21 06:47:26.527494+00:00
2024-04-03,219000.0,223500.0,214500.0,216000.0,199599.84375,1138600,2026-02-21 06:47:26.527494+00:00
2024-04-04,218500.0,228500.0,216500.0,226000.0,208840.5625,1357330,2026-02-21 06:47:26.527494+00:00
2024-04-05,223500.0,230000.0,223000.0,225500.0,208378.53125,1121453,2026-02-21 06:47:26.527494+00:00
2024-04-08,227000.0,238000.0,226000.0,232500.0,214847.0625,1245057,2026-02-21 06:47:26.527494+00:00
2024-04-09,234500.0,236500.0,228000.0,228000.0,210688.703125,663665,2026-02-21 06:47:26.527494+00:00
2024-04-11,222000.0,241000.0,220000.0,241000.0,222701.671875,1853791,2026-02-21 06:47:26.527494+00:00
2024-04-12,241000.0,241500.0,237000.0,238000.0,219929.453125,997710,2026-02-21 06:47:26.527494+00:00
2024-04-15,236000.0,243000.0,233500.0,241500.0,223163.71875,1018783,2026-02-21 06:47:26.527494+00:00
2024-04-16,239000.0,244500.0,236500.0,242000.0,223625.75,1201766,2026-02-21 06:47:26.527494+00:00
2024-04-17,242000.0,243000.0,233500.0,233500.0,215771.125,1029202,2026-02-21 06:47:26.527494+00:00
2024-04-18,237000.0,239000.0,228500.0,231000.0,213460.9375,1168222,2026-02-21 06:47:26.527494+00:00
2024-04-19,231000.0,237000.0,229000.0,235000.0,217157.234375,1174278,2026-02-21 06:47:26.527494+00:00
2024-04-22,240000.0,246000.0,239500.0,245000.0,226397.96875,1314974,2026-02-21 06:47:26.527494+00:00
2024-04-23,250000.0,251500.0,246000.0,249500.0,230556.265625,1153091,2026-02-21 06:47:26.527494+00:00
2024-04-24,249000.0,253500.0,247500.0,252500.0,233328.53125,1242059,2026-02-21 06:47:26.527494+00:00
2024-04-25,251000.0,254000.0,246000.0,250000.0,231018.34375,1297404,2026-02-21 06:47:26.527494+00:00
2024-04-26,250000.0,253500.0,243000.0,249500.0,230556.265625,980459,2026-02-21 06:47:26.527494+00:00
2024-04-29,249000.0,254500.0,245500.0,251500.0,232404.453125,852780,2026-02-21 06:47:26.527494+00:00
2024-04-30,250000.0,253000.0,248000.0,251000.0,231942.40625,545747,2026-02-21 06:47:26.527494+00:00
2024-05-02,249000.0,251500.0,246500.0,249000.0,230094.265625,602350,2026-02-21 06:47:26.527494+00:00
2024-05-03,250000.0,250500.0,241000.0,241000.0,222701.671875,727057,2026-02-21 06:47:26.527494+00:00
2024-05-07,242500.0,246000.0,240000.0,242000.0,223625.75,799659,2026-02-21 06:47:26.527494+00:00
2024-05-08,240500.0,244000.0,240000.0,242000.0,223625.75,444082,2026-02-21 06:47:26.527494+00:00
2024-05-09,242000.0,242500.0,235000.0,237000.0,219005.375,704379,2026-02-21 06:47:26.527494+00:00
2024-05-10,239000.0,243000.0,237000.0,241500.0,223163.71875,455541,2026-02-21 06:47:26.527494+00:00
2024-05-13,242500.0,247500.0,242000.0,245000.0,226397.96875,550255,2026-02-21 06:47:26.527494+00:00
2024-05-14,245500.0,247000.0,243000.0,246500.0,227784.078125,670650,2026-02-21 06:47:26.527494+00:00
2024-05-16,248000.0,248500.0,245500.0,247000.0,228246.109375,559548,2026-02-21 06:47:26.527494+00:00
2024-05-17,247000.0,249500.0,244000.0,244000.0,225473.890625,408947,2026-02-21 06:47:26.527494+00:00
2024-05-20,245500.0,255000.0,244500.0,250500.0,231480.359375,860566,2026-02-21 06:47:26.527494+00:00
2024-05-21,249000.0,254000.0,248000.0,253000.0,233790.546875,576613,2026-02-21 06:47:26.527494+00:00
2024-05-22,253000.0,277500.0,251000.0,277000.0,255968.3125,3336634,2026-02-21 06:47:26.527494+00:00
2024-05-23,273500.0,275000.0,267500.0,271500.0,250885.90625,1886248,2026-02-21 06:47:26.527494+00:00
2024-05-24,268500.0,274500.0,266000.0,267500.0,247189.609375,1059149,2026-02-21 06:47:26.527494+00:00
2024-05-27,267500.0,271500.0,262000.0,265500.0,245341.484375,1011436,2026-02-21 06:47:26.527494+00:00
2024-05-28,265000.0,270000.0,263500.0,265000.0,244879.4375,598743,2026-02-21 06:47:26.527494+00:00
2024-05-29,262500.0,265000.0,257000.0,261000.0,241183.15625,965532,2026-02-21 06:47:26.527494+00:00
2024-05-30,260500.0,264000.0,255500.0,257000.0,237486.859375,640526,2026-02-21 06:47:26.527494+00:00
2024-05-31,259500.0,260000.0,253000.0,253000.0,233790.546875,1014549,2026-02-21 06:47:26.527494+00:00
2024-06-03,257500.0,270000.0,257000.0,265000.0,244879.4375,1186533,2026-02-21 06:47:26.527494+00:00
2024-06-04,262500.0,265500.0,258000.0,259000.0,239335.0,660409,2026-02-21 06:47:26.527494+00:00
2024-06-05,261000.0,267500.0,256500.0,264000.0,243955.359375,882084,2026-02-21 06:47:26.527494+00:00
2024-06-07,262500.0,266500.0,261500.0,265000.0,244879.4375,519878,2026-02-21 06:47:26.527494+00:00
2024-06-10,261500.0,271500.0,261000.0,267500.0,247189.609375,945927,2026-02-21 06:47:26.527494+00:00
2024-06-11,270500.0,273500.0,267500.0,271000.0,250423.890625,967240,2026-02-21 06:47:26.527494+00:00
2024-06-12,273000.0,273000.0,268000.0,270000.0,249499.8125,567334,2026-02-21 06:47:26.527494+00:00
2024-06-13,273000.0,281000.0,269000.0,269000.0,248575.75,1862106,2026-02-21 06:47:26.527494+00:00
2024-06-14,268500.0,274000.0,267000.0,268000.0,247651.671875,778015,2026-02-21 06:47:26.527494+00:00
2024-06-17,276000.0,285000.0,275500.0,278500.0,257354.453125,1945849,2026-02-21 06:47:26.527494+00:00
2024-06-18,280500.0,290000.0,278500.0,283000.0,261512.75,1667920,2026-02-21 06:47:26.527494+00:00
2024-06-19,286500.0,292500.0,284000.0,286500.0,264747.03125,1228960,2026-02-21 06:47:26.527494+00:00
2024-06-20,285500.0,288000.0,282500.0,285500.0,263822.90625,629996,2026-02-21 06:47:26.527494+00:00
2024-06-21,283500.0,285000.0,279000.0,280000.0,258740.546875,876560,2026-02-21 06:47:26.527494+00:00
2024-06-24,277000.0,283000.0,275500.0,281000.0,259664.578125,598019,2026-02-21 06:47:26.527494+00:00
2024-06-25,281000.0,292500.0,280000.0,288500.0,266595.15625,1023261,2026-02-21 06:47:26.527494+00:00
2024-06-26,289000.0,293500.0,286500.0,289500.0,267519.25,694207,2026-02-21 06:47:26.527494+00:00
2024-06-27,287000.0,298500.0,286500.0,298000.0,277289.5,1157313,2026-02-21 06:47:26.527494+00:00
2024-06-28,299500.0,299500.0,293000.0,295000.0,274498.03125,761453,2026-02-21 06:47:26.527494+00:00
2024-07-01,292000.0,296000.0,285500.0,286000.0,266123.5,864443,2026-02-21 06:47:26.527494+00:00
2024-07-02,283000.0,283500.0,271000.0,272500.0,253561.71875,1558999,2026-02-21 06:47:26.527494+00:00
2024-07-03,275000.0,281500.0,272500.0,276000.0,256818.5,1072157,2026-02-21 06:47:26.527494+00:00
2024-07-04,277500.0,281000.0,274500.0,277500.0,258214.203125,552767,2026-02-21 06:47:26.527494+00:00
2024-07-05,277500.0,282000.0,277000.0,281000.0,261471.0,586121,2026-02-21 06:47:26.527494+00:00
2024-07-08,282000.0,289500.0,281000.0,283000.0,263332.0,603805,2026-02-21 06:47:26.527494+00:00
2024-07-09,284000.0,285500.0,272500.0,274500.0,255422.71875,1135540,2026-02-21 06:47:26.527494+00:00
2024-07-10,275000.0,277500.0,272500.0,274500.0,255422.71875,672155,2026-02-21 06:47:26.527494+00:00
2024-07-11,277000.0,278500.0,274500.0,278500.0,259144.71875,653458,2026-02-21 06:47:26.527494+00:00
2024-07-12,277500.0,278500.0,268000.0,271500.0,252631.1875,666813,2026-02-21 06:47:26.527494+00:00
2024-07-15,273000.0,273500.0,267500.0,268500.0,249839.703125,541442,2026-02-21 06:47:26.527494+00:00
2024-07-16,270500.0,276000.0,270000.0,274500.0,255422.71875,552065,2026-02-21 06:47:26.527494+00:00
2024-07-17,275500.0,275500.0,268000.0,268500.0,249839.703125,512968,2026-02-21 06:47:26.527494+00:00
2024-07-18,267000.0,267500.0,256500.0,260500.0,242395.703125,1083373,2026-02-21 06:47:26.527494+00:00
